Card ID,Data_Collector,Field ID,Date Placed,Date Collected,Tillage,Planting,Fertilizer,Insecticide,Herbicide,Comments,Manure,Manure Type,Application date,Application rate,Cover crop termination date,Cover crop termination method,Tillage date for main field,Tillage dates for the no-cover,Tillage practice,Planting date,Crop Type,Seed Variety,Seed Treatment,Risk Assessment,Overwintering,Pruning,Harvest,Snow/Frost,Time From Corn Harvest,Time From Manure Application
2203,Hannah Tolz,WIS_KEN,4/14/2023,4/21/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2204,Hannah Tolz,WIS_KEN,4/14/2023,4/21/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2207,Jodi Letham,LET_NOB,4/17/2023,4/24/2023,No,No,No,No,Yes,"Roundup Powermax 3; 1 quart/acre April 21, 2023",No,NA,NA,NA,4/21/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2208,Jodi Letham,LET_NOB,4/17/2023,4/24/2023,No,No,No,No,Yes,"Roundup Powermax 3; 1 quart/acre April 21, 2023",No,NA,NA,NA,4/21/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2209,Mike Stanyard,STA_COL_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2210,Mike Stanyard,STA_COL_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2213,Mike Stanyard,STA_WIL_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2214,Mike Stanyard,STA_WIL_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2215,Mike Stanyard,STA_SWE_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2216,Mike Stanyard,STA_SWE_1,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2217,Mike Stanyard,STA_HEM_2,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2218,Mike Stanyard,STA_HEM_2,4/20/2023,4/26/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2219,Jeff Miller,MIL_YOD_1,4/3/2023,4/10/2023,No,No,No,No,No,"Cover crop green/growing 2"" tall",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2220,Jeff Miller,MIL_YOD_1,4/3/2023,4/10/2023,No,No,No,No,No,"Cover crop green/growing 2"" tall",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2221,Jeff Miller,MIL_CHA_1,4/3/2023,4/10/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2222,Jeff Miller,MIL_CHA_1,4/3/2023,4/10/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2223,Jeff Miller,MIL_MCC_1,4/3/2023,4/10/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2224,Jeff Miller,MIL_MCC_1,4/3/2023,4/10/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2227,Jeff Miller,MIL_CHA_1,4/10/2023,4/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2228,Jeff Miller,MIL_CHA_1,4/10/2023,4/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2229,Jeff Miller,MIL_MCC_1,4/10/2023,4/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2230,Jeff Miller,MIL_MCC_1,4/10/2023,4/18/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2231,Jeff Miller,MIL_YOD_1,4/18/2023,4/27/2023,No,No,Yes,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2232,Jeff Miller,MIL_YOD_1,4/18/2023,4/27/2023,No,No,Yes,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2233,Jeff Miller,MIL_CHA_1,4/18/2023,4/27/2023,No,No,No,No,No,"Clamps stolen, 1 missing bean trap",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2234,Jeff Miller,MIL_CHA_1,4/18/2023,4/27/2023,No,No,No,No,No,"Clamps stolen, 1 missing bean trap",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2235,Jeff Miller,MIL_MCC_1,4/18/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2236,Jeff Miller,MIL_MCC_1,4/18/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2237,Janice Degni,DEG_YOU_JONES,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2238,Janice Degni,DEG_YOU_JONES,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2239,Janice Degni,DEG_PER_STRIP,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2240,Janice Degni,DEG_PER_STRIP,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2241,Janice Degni,DEG_VIL,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2242,Janice Degni,DEG_VIL,4/13/2023,4/20/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2243,Janice Degni,DEG_DIE_SWC,4/13/2023,4/21/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2244,Janice Degni,DEG_DIE_SWC,4/13/2023,4/21/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2245,Janice Degni,DEG_DIE_HILL,4/13/2023,`2023-04-21,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2246,Janice Degni,DEG_DIE_HILL,4/13/2023,`2023-04-21,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2247,Janice Degni,DEG_YOU_BOCES,4/13/2023,4/21/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2248,Janice Degni,DEG_YOU_BOCES,4/13/2023,4/21/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2249,Janice Degni,DEG_YOU_OSHEA,4/13/2023,4/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2250,Janice Degni,DEG_YOU_OSHEA,4/13/2023,4/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2251,Janice Degni,DEG_FOU_WOOD,4/13/2023,4/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2252,Janice Degni,DEG_FOU_WOOD,4/13/2023,4/21/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2253,Janice Degni,DEG_PER_STRIP,4/20/2023,4/27/2023,No,No,No,No,No,"cc measurements 1. 5.5"", 2. 7"", 3. 5.25"", 4. 4.5"", 5. 4.5""",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2254,Janice Degni,DEG_PER_STRIP,4/20/2023,4/27/2023,No,No,No,No,No,"cc measurements 1. 5.5"", 2. 7"", 3. 5.25"", 4. 4.5"", 5. 4.5""",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2255,Janice Degni,DEG_VIL,4/20/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2256,Janice Degni,DEG_VIL,4/20/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2257,Janice Degni,DEG_YOU_JONES,4/20/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2258,Janice Degni,DEG_YOU_JONES,4/20/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2259,Janice Degni,DEG_YOU_OSHEA,4/21/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2260,Janice Degni,DEG_YOU_OSHEA,4/21/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2261,Janice Degni,DEG_DIE_SWC,4/21/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2262,Janice Degni,DEG_DIE_SWC,4/21/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,Y,N,,,,,
2263,Janice Degni,DEG_YOU_BOCES,4/21/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2264,Janice Degni,DEG_YOU_BOCES,4/21/2023,4/27/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2265,Janice Degni,DEG_DIE_HILL,4/21/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,4/24/2023,NA,Light Disking,NA,NA,NA,NA,Y,N,,,,,
2266,Janice Degni,DEG_DIE_HILL,4/21/2023,4/27/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,4/24/2023,NA,Light Disking,NA,NA,NA,NA,Y,N,,,,,
2267,Janice Degni,DEG_FOU_WOOD,4/21/2023,4/27/2023,No,No,No,No,Yes,"cc heights 1. 5"", 2. 6"", 3. 7"", 4. 7"", 5. 6""",No,NA,NA,NA,,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2268,Janice Degni,DEG_FOU_WOOD,4/21/2023,4/27/2023,No,No,No,No,Yes,"cc heights 1. 5"", 2. 6"", 3. 7"", 4. 7"", 5. 6""",No,NA,NA,NA,,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2269,Marion Zuefle,ZUE_REE,4/12/2023,4/19/2023,Don't Know,Yes,Yes,Don't Know,Don't Know,"80 lbs nitrogen 2023-04-18, 225 lbs 10-20-20 and sprayed 2.5 quarts Acuron2023-04-19",No,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2023,,,,Y,N,,,,,
2270,Marion Zuefle,ZUE_REE,4/12/2023,4/19/2023,Don't Know,Yes,Yes,Don't Know,Don't Know,"80 lbs nitrogen 2023-04-18, 225 lbs 10-20-20 and sprayed 2.5 quarts Acuron2023-04-19",No,NA,NA,NA,NA,NA,NA,NA,NA,4/19/2023,,,,Y,N,,,,,
2271,Marion Zuefle,ZUE_REE,4/20/2023,4/26/2023,No,No,Don't Know,No,Don't Know,covered corn,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2272,Marion Zuefle,ZUE_REE,4/20/2023,4/26/2023,No,No,Don't Know,No,Don't Know,covered corn,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2273,Erik Smith,SMI_COB,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2274,Erik Smith,SMI_COB,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2275,Erik Smith,SMI_HOL,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2276,Erik Smith,SMI_HOL,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2277,Erik Smith,SMI_DOU,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2278,Erik Smith,SMI_DOU,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2279,Erik Smith,SMI_KEL,4/24/2023,5/1/2023,No,No,No,No,No,"New field coords: 42.9629159, -74.6554487",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2280,Erik Smith,SMI_KEL,4/24/2023,5/1/2023,No,No,No,No,No,"New field coords: 42.9629159, -74.6554487",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2281,Erik Smith,SMI_CRO,4/24/2023,5/1/2023,No,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2282,Erik Smith,SMI_CRO,4/24/2023,5/1/2023,No,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2283,Erik Smith,SMI_CAN,4/24/2023,5/1/2023,No,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2284,Erik Smith,SMI_CAN,4/24/2023,5/1/2023,No,No,Don't Know,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2285,Erik Smith,SMI_JOH_1,4/25/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2286,Erik Smith,SMI_JOH_1,4/25/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2287,Erik Smith,SMI_MCC,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2288,Erik Smith,SMI_MCC,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2291,Jodi Letham,LET_NOB,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2292,Jodi Letham,LET_NOB,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2293,Abby Seaman,SEA_HOO,4/14/2023,4/21/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,Disc Plough,NA,NA,NA,NA,Y,N,,,,,
2294,Abby Seaman,SEA_HOO,4/14/2023,4/21/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,,NA,Disc Plough,NA,NA,NA,NA,Y,N,,,,,
2295,Abby Seaman,SEA_HOO,4/21/2023,4/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2296,Abby Seaman,SEA_HOO,4/21/2023,4/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2297,Aaron Gabriel,GAB_ALL,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2298,Aaron Gabriel,GAB_ALL,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2299,Aaron Gabriel,GAB_ALL,4/17/2023,4/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2300,Aaron Gabriel,GAB_ALL,4/17/2023,4/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2301,Aaron Gabriel,GAB_STE,4/17/2023,4/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2302,Aaron Gabriel,GAB_STE,4/17/2023,4/24/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2303,Aaron Gabriel,GAB_STE,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2304,Aaron Gabriel,GAB_STE,4/24/2023,5/1/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2305,Roberto Regaldo,WIS_HIG,4/21/2023,4/28/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,4/26/2023,NA,,NA,NA,NA,NA,Y,N,,,,,
2306,Roberto Regaldo,WIS_HIG,4/21/2023,4/28/2023,Yes,No,No,No,No,,No,NA,NA,NA,NA,NA,4/26/2023,NA,,NA,NA,NA,NA,Y,N,,,,,
2307,Roberto Regaldo,WIS_MEG_1,4/21/2023,4/28/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2308,Roberto Regaldo,WIS_MEG_1,4/21/2023,4/28/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2309,Roberto Regaldo,WIS_KEN,4/21/2023,4/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2310,Roberto Regaldo,WIS_KEN,4/21/2023,4/28/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2311,Roberto Regaldo,WIS_COO_1,4/19/2023,4/28/2023,Don't Know,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2312,Roberto Regaldo,WIS_COO_1,4/19/2023,4/28/2023,Don't Know,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2313,Roberto Regaldo,WIS_COO_2,4/19/2023,4/28/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2314,Roberto Regaldo,WIS_COO_2,4/19/2023,4/28/2023,No,No,No,Don't Know,Don't Know,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2315,Shea Crowther,POV_DUN,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2316,Shea Crowther,POV_DUN,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2317,Shea Crowther,DIP_CUR,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2318,Shea Crowther,DIP_CUR,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2319,Shea Crowther,DIP_FLE,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2320,Shea Crowther,DIP_FLE,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2321,Shea Crowther,DIP_PAT,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2322,Shea Crowther,DIP_PAT,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2323,Erik Smith,SMI_LAT,4/25/2023,5/2/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,4/25/2023,Incorporation,4/25/2023,4/25/2023,Mouldboard and Disc Plough,NA,NA,NA,NA,Y,N,,,,,
2324,Erik Smith,SMI_LAT,4/25/2023,5/2/2023,Yes,No,Don't Know,No,No,,No,NA,NA,NA,4/25/2023,Incorporation,4/25/2023,4/25/2023,Mouldboard and Disc Plough,NA,NA,NA,NA,Y,N,,,,,
2325,Erik Smith,SMI_JOH_2,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2326,Erik Smith,SMI_JOH_2,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2327,Erik Smith,SMI_HOF,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2328,Erik Smith,SMI_HOF,4/25/2023,5/2/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2329,Erik Smith,SMI_DUR,4/25/2023,5/2/2023,No,Yes,No,No,No,Oats planted last week and sprouted. Animals absconded with the beans intended for the cup. Most things haven't worked out - Junior Kimbrough,No,NA,NA,NA,NA,NA,NA,NA,NA,,Oats,NA,NA,Y,N,,,,,
2330,Erik Smith,SMI_DUR,4/25/2023,5/2/2023,No,Yes,No,No,No,Oats planted last week and sprouted. Animals absconded with the beans intended for the cup. Most things haven't worked out - Junior Kimbrough,No,NA,NA,NA,NA,NA,NA,NA,NA,,Oats,NA,NA,Y,N,,,,,
2331,Mike Stanyard,STA_HEM_1,4/26/2023,5/3/2023,No,No,Yes,No,Yes,"Glyphosate for burndown, fertilizer not specified",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2332,Mike Stanyard,STA_HEM_1,4/26/2023,5/3/2023,No,No,Yes,No,Yes,"Glyphosate for burndown, fertilizer not specified",No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2333,Mike Stanyard,STA_HEM_2,4/26/2023,5/3/2023,No,No,Yes,No,Yes,"Glyphosate for burndown, fertilizer not specified",No,NA,NA,NA,4/15/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2334,Mike Stanyard,STA_HEM_2,4/26/2023,5/3/2023,No,No,Yes,No,Yes,"Glyphosate for burndown, fertilizer not specified",No,NA,NA,NA,4/15/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2335,Mike Stanyard,STA_SWE_1,4/26/2023,5/3/2023,No,No,No,No,Yes,Roundup,No,NA,NA,NA,4/28/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2336,Mike Stanyard,STA_SWE_1,4/26/2023,5/3/2023,No,No,No,No,Yes,Roundup,No,NA,NA,NA,4/28/2023,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2337,Mike Stanyard,STA_COL_1,4/26/2023,5/3/2023,No,No,No,No,No,Cover crop not sprayed yet,No,NA,NA,NA,NA,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2338,Mike Stanyard,STA_COL_1,4/26/2023,5/3/2023,No,No,No,No,No,Cover crop not sprayed yet,No,NA,NA,NA,NA,Herbicides,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2339,Mike Stanyard,STA_WIL_1,4/26/2023,5/3/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2340,Mike Stanyard,STA_WIL_1,4/26/2023,5/3/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2341,Katelyn Miller,KAT_BAR,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2342,Katelyn Miller,KAT_BAR,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2343,Katelyn Miller,KAT_HAB_2,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2344,Katelyn Miller,KAT_HAB_2,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2345,Katelyn Miller,KAT_TEE_1,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2346,Katelyn Miller,KAT_TEE_1,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
2347,Katelyn Miller,KAT_TEE_2,4/24/2023,4/30/2023,No,No,No,No,No,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,,,,,
